HourEnding,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
2019-08-31 20:00:00,15462.64,1769.09,3796.79,1075.35,17081.91,4867.60,10382.61,1675.14,56111.13
2019-08-31 21:00:00,15207.07,1769.87,3741.62,1038.30,16530.37,4771.66,9932.84,1625.88,54617.61
2019-08-31 22:00:00,14626.89,1706.65,3694.15,988.32,15739.57,4576.46,9370.70,1562.71,52265.45
2019-08-31 23:00:00,13871.07,1577.89,3622.41,925.37,14668.33,4330.26,8696.54,1476.57,49168.46
2019-09-01 00:00:00,13163.70,1476.51,3624.06,864.36,13564.02,4081.30,8032.33,1383.93,46190.20
2019-09-01 01:00:00,12384.31,1410.75,3562.87,816.22,12557.59,3829.50,7404.89,1303.58,43269.71
2019-09-01 02:00:00,11845.42,1356.44,3511.68,784.43,11821.79,3642.77,6909.65,1247.09,41119.27
2019-09-01 03:00:00,11414.24,1305.63,3465.43,757.58,11268.26,3481.25,6530.27,1201.09,39423.75
2019-09-01 04:00:00,11133.18,1265.21,3445.72,738.17,10845.99,3370.14,6238.11,1165.94,38202.46
2019-09-01 05:00:00,11004.06,1225.37,3419.52,731.53,10629.38,3281.44,6058.65,1147.13,37497.09
2019-09-01 06:00:00,10956.52,1190.09,3397.96,723.41,10587.94,3233.78,6004.42,1137.01,37231.13
2019-09-01 07:00:00,10970.48,1175.48,3362.45,718.76,10716.47,3224.31,6034.27,1139.50,37341.72
2019-09-01 08:00:00,10947.53,1182.11,3340.40,723.43,10842.14,3183.06,6082.89,1150.77,37452.32
2019-09-01 09:00:00,11722.58,1281.15,3385.56,779.62,11871.34,3415.58,6554.27,1210.13,40220.23
2019-09-01 10:00:00,13033.35,1428.64,3493.05,862.36,13328.91,3845.32,7299.22,1290.53,44581.37
2019-09-01 11:00:00,14404.39,1600.55,3592.24,939.38,14942.09,4272.52,8076.00,1370.64,49197.80
2019-09-01 12:00:00,15523.82,1749.20,3643.35,1014.18,16535.20,4610.85,8792.84,1479.55,53348.99
2019-09-01 13:00:00,16382.98,1868.51,3724.19,1081.42,17987.71,4892.50,9406.27,1600.81,56944.39
2019-09-01 14:00:00,17130.04,1966.33,3772.99,1141.59,19161.18,5122.46,9925.31,1698.04,59917.95
2019-09-01 15:00:00,17751.54,2032.13,3807.31,1176.44,20037.97,5293.74,10378.64,1748.74,62226.51
2019-09-01 16:00:00,18127.00,2061.88,3828.28,1201.93,20669.33,5362.04,10597.26,1738.02,63585.73
2019-09-01 17:00:00,18344.11,2077.47,3878.31,1221.16,21035.58,5377.93,10573.75,1737.50,64245.82
2019-09-01 18:00:00,18215.00,2074.03,3847.32,1224.86,21031.04,5339.36,10447.35,1731.40,63910.36
2019-09-01 19:00:00,17701.03,2006.53,3812.55,1196.53,20423.40,5163.58,10122.34,1692.21,62118.17
2019-09-01 20:00:00,16932.03,1904.54,3743.78,1136.98,19376.90,4920.34,9630.40,1623.77,59268.74
2019-09-01 21:00:00,16312.58,1841.36,3700.54,1092.96,18642.09,4818.25,9339.77,1584.15,57331.71
2019-09-01 22:00:00,15457.22,1723.78,3636.08,1038.82,17571.41,4623.65,8894.84,1517.45,54463.25
2019-09-01 23:00:00,14541.88,1595.88,3569.96,975.06,16364.04,4360.48,8293.58,1428.65,51129.53
2019-09-02 00:00:00,13643.22,1464.21,3571.61,913.07,15086.33,4067.51,7638.35,1336.11,47720.40
2019-09-02 01:00:00,12624.47,1410.53,3538.74,837.02,13865.13,3761.21,7339.88,1282.92,44659.89
2019-09-02 02:00:00,12018.83,1332.92,3479.62,799.97,12990.75,3563.18,6885.28,1219.90,42290.45
2019-09-02 03:00:00,11610.93,1271.88,3441.26,771.58,12323.87,3423.72,6535.16,1174.93,40553.33
2019-09-02 04:00:00,11369.87,1229.32,3436.96,752.35,11818.89,3313.25,6284.82,1142.58,39348.04
2019-09-02 05:00:00,11286.81,1194.37,3435.18,743.81,11585.28,3271.94,6155.47,1129.68,38802.55
2019-09-02 06:00:00,11303.91,1173.67,3436.51,745.55,11559.70,3299.92,6154.18,1130.90,38804.34
2019-09-02 07:00:00,11318.14,1174.66,3415.45,747.04,11622.66,3377.74,6185.71,1140.53,38981.93
2019-09-02 08:00:00,11216.43,1172.50,3389.38,744.14,11602.97,3345.65,6193.74,1138.77,38803.58
2019-09-02 09:00:00,11910.55,1270.26,3430.99,792.27,12575.86,3481.68,6645.24,1187.99,41294.84
2019-09-02 10:00:00,13069.72,1430.97,3556.43,878.06,14212.43,3844.62,7441.23,1280.65,45714.12
2019-09-02 11:00:00,14543.25,1627.87,3689.47,971.83,16083.85,4258.71,8275.53,1394.34,50844.84
2019-09-02 12:00:00,15886.24,1812.29,3765.59,1060.48,17773.43,4596.89,9091.31,1525.49,55511.71
2019-09-02 13:00:00,16992.80,1950.17,3872.71,1135.63,19196.20,4866.15,9805.91,1635.56,59455.13
2019-09-02 14:00:00,17682.93,2044.67,3954.96,1190.68,20344.87,4992.74,10348.34,1710.33,62269.51
2019-09-02 15:00:00,18257.20,2118.81,4014.38,1228.33,21184.86,5088.34,10727.77,1778.86,64398.55
2019-09-02 16:00:00,18605.67,2172.37,4041.98,1258.00,21802.18,5181.70,10972.88,1817.48,65852.26
2019-09-02 17:00:00,18785.60,2199.61,4073.65,1274.01,22139.43,5235.87,11104.42,1841.26,66653.84
2019-09-02 18:00:00,18647.31,2198.37,4020.61,1275.00,22165.56,5155.84,11090.37,1844.20,66397.26
2019-09-02 19:00:00,18098.34,2138.97,3974.65,1242.41,21597.56,4988.68,10841.88,1807.55,64690.03
2019-09-02 20:00:00,17426.51,2038.52,3908.02,1182.37,20538.99,4819.65,10398.64,1737.29,62049.99
2019-09-02 21:00:00,16942.11,1964.45,3861.97,1138.62,19818.65,4780.86,10014.73,1690.94,60212.33
2019-09-02 22:00:00,16015.98,1815.24,3784.12,1070.83,18541.56,4590.60,9415.12,1610.08,56843.54
2019-09-02 23:00:00,14841.76,1648.09,3681.07,980.84,16825.61,4262.42,8593.45,1494.68,52327.92
2019-09-03 00:00:00,13667.82,1489.60,3643.61,904.67,15176.30,3925.57,7755.71,1380.01,47943.30
2019-09-03 01:00:00,12684.87,1486.83,3468.63,861.51,13960.20,3616.74,7078.56,1305.16,44462.51
2019-09-03 02:00:00,12068.27,1387.33,3431.04,816.73,13089.75,3432.40,6569.94,1248.12,42043.57
2019-09-03 03:00:00,11638.84,1344.45,3396.31,792.20,12512.05,3308.40,6247.73,1201.57,40441.55
2019-09-03 04:00:00,11437.37,1310.41,3359.91,775.55,12158.23,3245.76,6042.02,1171.02,39500.27
2019-09-03 05:00:00,11504.42,1303.48,3344.71,763.89,12133.65,3223.09,6011.28,1156.73,39441.25
2019-09-03 06:00:00,11948.29,1365.69,3355.69,781.64,12616.07,3316.02,6254.42,1174.75,40812.56
2019-09-03 07:00:00,12541.56,1448.86,3395.87,827.44,13586.27,3548.08,6736.69,1241.98,43326.75
2019-09-03 08:00:00,12621.21,1501.87,3399.44,837.15,13862.42,3548.85,6897.27,1259.64,43927.85
2019-09-03 09:00:00,13249.51,1602.47,3435.77,881.99,14549.40,3593.93,7209.68,1290.42,45813.19
2019-09-03 10:00:00,14327.53,1755.66,3526.85,946.54,15792.22,3763.46,7885.39,1358.10,49355.74
2019-09-03 11:00:00,15726.42,1912.60,3645.34,1025.97,17343.30,4016.43,8604.10,1440.75,53714.90
2019-09-03 12:00:00,16853.84,2047.81,3733.86,1107.00,18872.23,4231.06,9325.85,1544.43,57716.09
2019-09-03 13:00:00,17733.06,2170.48,3816.50,1180.83,20235.33,4427.73,9997.34,1648.67,61209.94
2019-09-03 14:00:00,18554.24,2291.19,3909.46,1243.19,21491.28,4661.54,10664.85,1739.69,64555.43
2019-09-03 15:00:00,19129.68,2339.20,3995.09,1290.13,22369.83,4780.89,11139.95,1796.82,66841.59
2019-09-03 16:00:00,19383.31,2393.89,4037.53,1314.48,22844.38,4754.40,11386.79,1845.76,67960.55
2019-09-03 17:00:00,19403.71,2384.31,4058.72,1330.79,23187.18,4712.95,11622.56,1879.30,68579.52
2019-09-03 18:00:00,19098.14,2365.88,4061.27,1317.14,23096.01,4609.80,11678.53,1874.05,68100.81
2019-09-03 19:00:00,18444.31,2275.23,4001.17,1285.75,22454.38,4482.80,11482.23,1838.01,66263.88
2019-09-03 20:00:00,17857.53,2180.53,3930.81,1224.57,21347.45,4406.15,11026.85,1764.88,63738.78
2019-09-03 21:00:00,17532.41,2093.17,3829.01,1187.90,20558.52,4445.42,10632.89,1706.46,61985.76
2019-09-03 22:00:00,16683.62,1955.31,3747.99,1118.32,19205.52,4307.19,9903.69,1607.30,58528.94
2019-09-03 23:00:00,15544.16,1746.91,3662.87,1028.31,17447.76,4038.45,9046.62,1486.93,54002.01
2019-09-04 00:00:00,14441.92,1593.63,3584.34,945.06,15737.98,3750.87,8206.79,1378.67,49639.27
2019-09-04 01:00:00,13601.51,1463.06,3448.76,883.20,14449.01,3531.11,7514.75,1289.73,46181.13
2019-09-04 02:00:00,12956.03,1378.49,3384.04,841.77,13506.23,3391.30,7008.47,1236.02,43702.36
2019-09-04 03:00:00,12559.91,1343.17,3280.29,811.47,12842.98,3309.67,6641.89,1193.73,41983.11
2019-09-04 04:00:00,12374.21,1330.76,3203.17,790.98,12451.32,3263.32,6404.32,1159.43,40977.51
2019-09-04 05:00:00,12447.01,1312.41,3151.53,785.50,12359.54,3284.17,6301.26,1151.75,40793.17
2019-09-04 06:00:00,12837.10,1386.52,3162.98,804.05,12821.74,3402.89,6605.06,1169.34,42189.67
2019-09-04 07:00:00,13290.48,1488.39,3220.90,844.00,13725.22,3643.65,7017.90,1227.94,44458.47
2019-09-04 08:00:00,13339.39,1495.01,3283.97,858.21,14012.41,3669.65,7199.66,1247.64,45105.95
2019-09-04 09:00:00,14003.74,1603.14,3332.28,905.73,14707.84,3690.33,7484.31,1255.62,46983.01
2019-09-04 10:00:00,15239.64,1739.29,3463.82,974.94,16004.45,3831.14,8136.26,1347.77,50737.29
2019-09-04 11:00:00,16553.83,1929.18,3581.17,1050.40,17594.56,3990.09,8892.68,1444.66,55036.57
2019-09-04 12:00:00,17582.14,2081.81,3690.00,1132.44,19195.41,4165.48,9533.74,1543.74,58924.76
2019-09-04 13:00:00,18338.29,2191.39,3756.80,1203.51,20501.42,4316.83,10123.41,1628.93,62060.58
2019-09-04 14:00:00,19040.15,2318.34,3801.39,1258.08,21646.71,4485.20,10651.91,1706.41,64908.19
2019-09-04 15:00:00,19332.50,2388.66,3857.78,1296.89,22476.06,4611.58,11073.17,1765.75,66802.39
2019-09-04 16:00:00,19584.92,2436.64,3882.99,1315.06,22902.71,4613.72,11374.47,1808.03,67918.53
2019-09-04 17:00:00,19679.39,2401.25,3919.91,1331.86,23183.45,4682.03,11506.79,1833.31,68537.99
2019-09-04 18:00:00,19380.17,2398.96,3912.35,1320.72,23062.93,4667.22,11588.94,1826.39,68157.67
2019-09-04 19:00:00,18651.69,2283.29,3867.14,1287.02,22421.68,4545.98,11425.16,1792.52,66274.49
2019-09-04 20:00:00,18010.07,2197.58,3810.56,1224.79,21293.95,4476.77,11000.89,1729.70,63744.31
2019-09-04 21:00:00,17541.45,2099.19,3773.06,1170.40,20374.02,4511.53,10672.15,1672.45,61814.26
2019-09-04 22:00:00,16546.24,1931.57,3695.11,1094.95,18955.57,4373.76,9987.53,1585.74,58170.48
2019-09-04 23:00:00,15308.75,1737.14,3580.35,1002.49,17183.23,4114.92,9122.66,1478.22,53527.76
2019-09-05 00:00:00,14119.46,1577.63,3492.57,925.65,15516.54,3853.64,8250.86,1366.43,49102.77
2019-09-05 01:00:00,13173.21,1480.96,3415.01,865.78,14122.81,3621.61,7578.39,1282.35,45540.11
2019-09-05 02:00:00,12473.02,1419.10,3346.86,825.00,13182.04,3477.17,7059.42,1228.64,43011.24
2019-09-05 03:00:00,11991.41,1335.27,3298.96,794.17,12586.01,3359.20,6675.36,1186.13,41226.50
2019-09-05 04:00:00,11740.70,1292.34,3266.85,775.68,12229.33,3267.86,6406.31,1150.31,40129.39
2019-09-05 05:00:00,11711.89,1318.63,3245.80,765.91,12132.70,3219.26,6311.00,1132.88,39838.05
2019-09-05 06:00:00,12128.65,1365.11,3266.58,782.63,12580.00,3303.81,6555.68,1147.62,41130.09
2019-09-05 07:00:00,12716.61,1445.17,3317.59,828.82,13515.71,3535.32,7028.74,1206.78,43594.73
2019-09-05 08:00:00,12791.36,1483.45,3337.34,839.33,13714.99,3546.42,7121.11,1219.00,44053.01
2019-09-05 09:00:00,13398.55,1563.37,3367.02,878.45,14315.19,3594.03,7389.60,1253.16,45759.38
2019-09-05 10:00:00,14623.64,1702.78,3484.58,944.32,15572.66,3772.19,7981.63,1338.12,49419.91
2019-09-05 11:00:00,16007.10,1892.80,3592.65,1027.60,17134.81,4035.31,8639.81,1442.42,53772.51
2019-09-05 12:00:00,17316.90,2015.94,3691.86,1107.63,18767.39,4300.52,9350.91,1544.95,58096.10
2019-09-05 13:00:00,18238.10,2179.65,3758.76,1176.61,20097.57,4505.26,9999.18,1642.31,61597.43
2019-09-05 14:00:00,18996.21,2265.90,3849.34,1237.06,21246.12,4669.27,10561.51,1732.39,64557.79
2019-09-05 15:00:00,19395.94,2337.61,3900.99,1279.21,22107.90,4766.73,11028.69,1799.71,66616.79
2019-09-05 16:00:00,19529.06,2404.75,3947.02,1311.83,22626.21,4627.86,11267.72,1839.34,67553.80
2019-09-05 17:00:00,19615.85,2385.82,3984.60,1332.52,22936.20,4559.32,11404.64,1881.71,68100.65
2019-09-05 18:00:00,19337.89,2348.23,3982.36,1315.50,22884.03,4474.19,11574.27,1876.67,67793.12
2019-09-05 19:00:00,18708.66,2299.58,3951.68,1281.99,22316.49,4373.67,11456.29,1841.72,66230.09
2019-09-05 20:00:00,18083.51,2190.08,3869.71,1220.80,21199.52,4313.28,11045.24,1768.74,63690.89
2019-09-05 21:00:00,17557.75,2114.75,3822.08,1172.62,20333.87,4360.52,10629.05,1700.33,61690.97
2019-09-05 22:00:00,16621.63,1936.78,3761.52,1098.97,19063.64,4233.73,9990.90,1603.97,58311.13
2019-09-05 23:00:00,15492.44,1791.17,3616.71,1012.89,17318.70,3999.17,9140.71,1494.94,53866.73
2019-09-06 00:00:00,14356.20,1642.83,3516.33,932.24,15609.77,3681.58,8330.13,1388.30,49457.38
2019-09-06 01:00:00,13363.84,1529.12,3534.06,864.06,14270.75,3430.96,7688.97,1299.66,45981.40
2019-09-06 02:00:00,12634.87,1437.27,3466.68,819.61,13312.48,3281.12,7226.15,1233.62,43411.80
2019-09-06 03:00:00,12143.51,1351.23,3420.93,787.40,12638.29,3168.18,6877.30,1191.85,41578.70
2019-09-06 04:00:00,11877.92,1317.72,3380.92,766.71,12233.33,3115.86,6631.53,1165.17,40489.16
2019-09-06 05:00:00,11877.97,1319.39,3377.07,760.81,12164.85,3131.38,6534.59,1150.67,40316.72
2019-09-06 06:00:00,12233.92,1389.40,3400.35,777.13,12614.33,3244.43,6732.95,1168.07,41560.59
2019-09-06 07:00:00,12761.80,1477.48,3451.35,817.71,13485.39,3491.66,7156.69,1234.91,43876.99
2019-09-06 08:00:00,12883.49,1493.76,3427.33,826.08,13781.22,3519.18,7225.49,1259.64,44416.18
2019-09-06 09:00:00,13422.89,1589.51,3468.99,868.03,14425.84,3626.07,7508.79,1289.48,46199.60
2019-09-06 10:00:00,14516.45,1742.93,3598.75,935.91,15798.39,3904.09,8154.99,1379.94,50031.44
2019-09-06 11:00:00,15815.56,1886.11,3716.55,1021.43,17597.81,4249.85,8935.29,1478.26,54700.87
2019-09-06 12:00:00,17041.72,2083.25,3797.83,1101.07,19311.64,4581.85,9705.22,1589.40,59211.98
2019-09-06 13:00:00,17976.61,2224.76,3865.40,1174.26,20706.82,4850.92,10366.59,1688.36,62853.72
2019-09-06 14:00:00,18729.44,2302.36,3974.36,1247.94,21881.64,5101.13,11000.76,1782.98,66020.62
2019-09-06 15:00:00,19217.74,2378.94,4028.47,1286.21,22627.70,5234.90,11375.71,1851.72,68001.39
2019-09-06 16:00:00,19287.79,2404.76,4046.06,1305.04,22953.46,5253.69,11498.09,1884.26,68633.15
2019-09-06 17:00:00,19346.87,2346.41,4066.48,1320.22,23105.32,5281.55,11584.77,1906.96,68958.59
2019-09-06 18:00:00,19124.45,2339.99,4079.78,1305.64,22966.55,5241.24,11689.92,1896.29,68643.86
2019-09-06 19:00:00,18424.24,2268.27,4051.58,1267.22,22385.09,5123.81,11612.14,1856.43,66988.78
2019-09-06 20:00:00,17646.37,2118.83,3985.38,1203.11,21218.42,4924.49,11074.26,1767.85,63938.70
2019-09-06 21:00:00,17056.53,2072.39,3930.10,1151.81,20202.26,4800.05,10493.69,1695.94,61402.79
2019-09-06 22:00:00,16122.36,1929.69,3857.68,1086.81,18931.52,4566.32,9823.41,1610.81,57928.60
2019-09-06 23:00:00,15094.20,1797.09,3770.34,1016.66,17505.46,4319.41,9158.02,1516.30,54177.49
2019-09-07 00:00:00,14075.41,1655.73,3751.86,946.24,15996.38,4038.44,8545.01,1412.77,50421.84
2019-09-07 01:00:00,13185.68,1540.58,3682.20,885.37,14719.78,3778.85,7971.42,1333.01,47096.89
2019-09-07 02:00:00,12490.06,1451.09,3618.94,840.77,13735.29,3567.00,7447.25,1271.51,44421.91
2019-09-07 03:00:00,11967.68,1386.32,3573.47,806.40,12962.38,3404.16,7045.35,1222.44,42368.21
2019-09-07 04:00:00,11552.47,1328.51,3531.14,778.65,12426.04,3281.49,6778.50,1187.64,40864.44
2019-09-07 05:00:00,11275.11,1309.96,3523.68,759.76,12081.97,3202.24,6624.06,1158.55,39935.32
2019-09-07 06:00:00,11209.83,1293.95,3498.00,759.43,12102.79,3185.30,6553.72,1146.54,39749.57
2019-09-07 07:00:00,11272.20,1289.38,3498.39,763.40,12275.85,3225.47,6602.02,1154.44,40081.14
2019-09-07 08:00:00,11386.28,1312.68,3462.80,768.69,12434.22,3238.34,6671.62,1161.96,40436.60
2019-09-07 09:00:00,12235.07,1425.72,3507.04,818.12,13373.69,3461.53,7113.89,1212.19,43147.23
2019-09-07 10:00:00,13560.67,1583.54,3636.67,894.71,14859.87,3851.29,7855.44,1322.73,47564.92
2019-09-07 11:00:00,14902.21,1758.46,3776.87,984.63,16619.81,4271.14,8655.96,1447.65,52416.74
2019-09-07 12:00:00,16109.83,1925.67,3834.75,1073.52,18474.72,4648.06,9429.05,1564.36,57059.97
2019-09-07 13:00:00,17123.18,2084.92,3907.19,1154.41,20102.06,4952.05,10069.21,1656.82,61049.84
2019-09-07 14:00:00,18038.07,2191.31,3986.23,1222.04,21366.68,5175.31,10582.93,1727.12,64289.71
2019-09-07 15:00:00,18730.60,2251.56,4028.41,1268.12,22238.21,5306.51,11009.01,1785.33,66617.75
2019-09-07 16:00:00,19184.84,2294.42,4064.93,1299.52,22761.72,5362.18,11314.69,1828.20,68110.51
2019-09-07 17:00:00,19288.62,2313.84,4085.89,1316.50,22989.18,5322.32,11433.81,1859.29,68609.45
2019-09-07 18:00:00,19026.46,2290.30,4087.15,1311.03,22823.42,5235.01,11440.31,1871.75,68085.42
2019-09-07 19:00:00,18507.59,2264.20,4050.79,1267.50,22003.61,5030.78,11205.93,1829.81,66160.22
2019-09-07 20:00:00,17734.58,2109.58,3987.90,1206.95,20757.54,4817.31,10685.27,1750.02,63049.16
2019-09-07 21:00:00,17149.85,2051.04,3924.15,1154.81,19750.29,4722.83,10197.41,1676.33,60626.72
2019-09-07 22:00:00,16312.54,1939.06,3857.43,1085.29,18511.93,4517.96,9581.08,1589.88,57395.18
2019-09-07 23:00:00,15356.18,1785.19,3783.17,1011.11,17154.49,4276.42,8955.88,1494.36,53816.80
2019-09-08 00:00:00,14358.60,1663.72,3784.91,941.26,15825.07,4017.90,8349.55,1404.23,50345.25
2019-09-08 01:00:00,13280.27,1583.28,3706.65,881.36,14625.15,3756.30,7730.24,1321.39,46884.64
2019-09-08 02:00:00,12478.71,1501.18,3656.41,852.05,13619.23,3557.35,7213.94,1262.78,44141.64
2019-09-08 03:00:00,11864.65,1433.26,3616.71,822.09,12856.28,3434.86,6829.25,1216.64,42073.74
2019-09-08 04:00:00,11435.62,1382.11,3598.96,788.73,12312.52,3296.07,6574.50,1182.62,40571.13
2019-09-08 05:00:00,11149.48,1320.72,3576.57,771.14,11991.75,3219.52,6420.99,1164.70,39614.86
2019-09-08 06:00:00,10973.89,1274.50,3548.26,765.84,11833.55,3189.63,6368.28,1159.35,39113.30
2019-09-08 07:00:00,10892.36,1246.73,3530.22,763.04,11863.80,3186.46,6390.65,1164.60,39037.85
2019-09-08 08:00:00,10835.75,1247.47,3516.31,761.00,11939.83,3159.49,6447.62,1171.48,39078.95
2019-09-08 09:00:00,11542.02,1352.11,3537.91,810.54,12936.51,3360.33,6806.79,1224.55,41570.76
2019-09-08 10:00:00,12742.79,1505.14,3640.10,883.59,14481.61,3760.93,7483.93,1316.55,45814.64
2019-09-08 11:00:00,14061.99,1678.09,3748.78,967.05,16245.43,4153.75,8209.44,1413.59,50478.12
2019-09-08 12:00:00,15352.92,1835.63,3802.90,1043.63,17837.76,4500.34,8900.94,1513.28,54787.40
2019-09-08 13:00:00,16565.38,1987.77,3896.37,1114.64,19330.32,4789.44,9595.73,1616.56,58896.20
2019-09-08 14:00:00,17639.31,2118.12,3997.31,1180.42,20700.33,5028.47,10202.36,1712.85,62579.16
2019-09-08 15:00:00,18195.80,2214.14,4069.63,1226.44,21764.02,5200.95,10667.13,1781.29,65119.39
2019-09-08 16:00:00,18604.21,2274.62,4117.61,1260.88,22490.94,5292.51,11040.96,1824.68,66906.39
2019-09-08 17:00:00,18754.06,2306.29,4133.06,1280.54,22839.94,5314.53,11255.04,1850.18,67733.65
2019-09-08 18:00:00,18611.32,2298.13,4087.20,1280.73,22779.64,5243.55,11170.73,1859.42,67330.72
2019-09-08 19:00:00,18094.18,2226.98,4023.35,1252.15,22195.29,5078.26,10856.86,1828.08,65555.15
2019-09-08 20:00:00,17328.04,2108.08,3926.19,1192.33,21178.36,4875.98,10469.67,1754.69,62833.34
2019-09-08 21:00:00,16767.90,2022.60,3896.03,1148.75,20438.50,4830.49,10212.21,1699.66,61016.13
2019-09-08 22:00:00,15891.11,1886.98,3817.18,1085.45,19128.36,4649.60,9684.46,1618.46,57761.61
2019-09-08 23:00:00,14708.01,1737.57,3698.66,1002.26,17449.64,4323.64,8921.35,1509.21,53350.33
2019-09-09 00:00:00,13559.80,1585.86,3668.77,930.68,15831.14,4000.62,8092.96,1404.78,49074.61
2019-09-09 01:00:00,12729.88,1462.24,3556.06,874.24,14606.91,3697.82,7488.07,1335.30,45750.52
2019-09-09 02:00:00,12120.32,1373.05,3511.69,838.36,13775.62,3503.94,7016.55,1285.22,43424.75
2019-09-09 03:00:00,11796.30,1318.90,3482.54,817.79,13123.76,3368.64,6696.30,1246.94,41851.18
2019-09-09 04:00:00,11707.68,1277.76,3460.29,804.14,12735.00,3282.45,6522.45,1219.07,41008.85
2019-09-09 05:00:00,11853.48,1283.84,3442.95,802.71,12661.05,3269.65,6548.90,1215.04,41077.62
2019-09-09 06:00:00,12283.20,1349.47,3443.70,816.90,13054.22,3367.60,6846.39,1233.25,42394.74
2019-09-09 07:00:00,12795.34,1487.84,3502.08,864.61,13985.41,3590.16,7373.08,1297.54,44896.05
2019-09-09 08:00:00,12743.32,1523.72,3506.02,869.86,14216.97,3590.36,7515.12,1317.30,45282.67
2019-09-09 09:00:00,13009.73,1572.55,3534.14,908.59,14755.88,3727.80,7606.26,1338.05,46452.98
2019-09-09 10:00:00,13746.36,1709.30,3585.73,974.39,15922.82,4038.54,8032.61,1407.09,49416.84
2019-09-09 11:00:00,14945.80,1897.62,3630.84,1047.71,17390.50,4372.00,8606.90,1483.21,53374.59
2019-09-09 12:00:00,16269.51,2031.98,3616.98,1115.90,18732.13,4660.15,9230.47,1566.15,57223.27
2019-09-09 13:00:00,17405.11,2136.67,3669.94,1185.02,19949.94,4922.93,9839.32,1644.42,60753.34
2019-09-09 14:00:00,18315.92,2248.53,3719.98,1244.45,21109.55,5135.10,10412.88,1719.86,63906.27
2019-09-09 15:00:00,18880.60,2290.67,3751.94,1280.87,21924.96,5295.40,10837.44,1789.81,66051.68
2019-09-09 16:00:00,19253.76,2238.45,3744.01,1301.61,22346.55,5368.35,11165.49,1843.19,67261.41
2019-09-09 17:00:00,19268.63,2024.34,3763.77,1313.19,22687.37,5414.62,11350.01,1877.60,67699.52
2019-09-09 18:00:00,18754.99,1991.67,3746.79,1283.31,22521.32,5303.27,11136.34,1851.88,66589.57
2019-09-09 19:00:00,17938.20,1966.04,3680.43,1250.17,21964.91,5076.50,10864.96,1804.25,64545.48
2019-09-09 20:00:00,17264.44,1917.47,3623.05,1197.68,20976.46,4933.70,10451.31,1723.35,62087.46
2019-09-09 21:00:00,16828.07,1911.20,3609.66,1160.54,20245.87,4892.38,10175.33,1683.75,60506.80
2019-09-09 22:00:00,15968.65,1793.93,3587.28,1099.26,19039.67,4679.27,9535.39,1600.78,57304.22
2019-09-09 23:00:00,14883.80,1675.80,3508.70,1018.00,17385.21,4328.54,8729.58,1490.06,53019.69
2019-09-10 00:00:00,13789.66,1545.05,3485.10,942.05,15826.27,3979.22,7921.53,1386.85,48875.73
2019-09-10 01:00:00,12837.05,1453.00,3495.04,889.48,14637.17,3722.74,7318.71,1333.59,45686.79
2019-09-10 02:00:00,12262.10,1379.39,3439.50,849.06,13757.64,3543.05,6868.89,1293.11,43392.74
2019-09-10 03:00:00,11831.66,1340.72,3406.23,826.14,13131.07,3416.68,6574.99,1251.80,41779.30
2019-09-10 04:00:00,11653.00,1317.51,3396.78,810.97,12710.67,3345.45,6410.72,1228.75,40873.86
2019-09-10 05:00:00,11729.51,1310.56,3398.19,797.70,12639.36,3324.34,6406.98,1218.16,40824.80
2019-09-10 06:00:00,12198.56,1388.71,3446.28,816.11,13078.84,3440.25,6694.21,1237.63,42300.59
2019-09-10 07:00:00,12791.00,1473.86,3495.47,861.63,14018.60,3665.98,7133.30,1304.47,44744.33
2019-09-10 08:00:00,12886.30,1514.44,3518.13,869.01,14271.28,3660.95,7278.76,1326.55,45325.44
2019-09-10 09:00:00,13459.29,1593.14,3517.99,900.18,14795.40,3745.88,7390.71,1347.30,46749.90
2019-09-10 10:00:00,14590.31,1736.43,3577.98,960.48,16022.91,4055.77,7845.76,1402.77,50192.41
2019-09-10 11:00:00,15806.73,1878.99,3650.58,1027.43,17364.34,4390.65,8423.13,1461.36,54003.22
2019-09-10 12:00:00,16809.59,2005.27,3680.35,1098.46,18642.47,4639.19,9053.16,1530.64,57459.13
2019-09-10 13:00:00,17607.30,2110.56,3734.00,1167.33,19911.11,4784.25,9656.50,1597.47,60568.51
2019-09-10 14:00:00,17890.95,2225.58,3797.44,1222.09,20974.53,4928.41,10211.66,1661.97,62912.64
2019-09-10 15:00:00,17607.71,2266.90,3859.60,1254.59,21700.66,5069.87,10611.30,1712.72,64083.35
2019-09-10 16:00:00,17572.81,2320.69,3873.96,1272.27,22147.42,5106.52,10773.76,1752.66,64820.09
2019-09-10 17:00:00,17611.09,2205.15,3906.16,1284.21,22442.82,5173.20,10692.09,1782.89,65097.61
2019-09-10 18:00:00,17115.57,2085.76,3893.65,1262.72,22088.59,5139.62,10215.10,1768.41,63569.41
2019-09-10 19:00:00,16126.23,2003.37,3837.12,1229.71,21251.95,5004.42,9814.33,1720.95,60988.08
2019-09-10 20:00:00,15589.33,1955.69,3761.42,1178.67,20296.36,4757.02,9392.92,1652.59,58584.02
2019-09-10 21:00:00,15440.15,1913.41,3703.92,1152.49,19804.63,4735.71,9100.11,1612.73,57463.16
